,reset,resolution,x,y,z
9137,d02,2,-406,125,919
9138,d02,2,-161,203,321
9139,d02,2,-680,210,370
9140,d02,2,-988,516,-23
9141,d02,2,-1191,762,-49
9142,d03,2,-1622,720,322
9143,d03,2,-1565,693,673
9144,d03,2,-1014,757,714
9145,d03,2,-354,878,281
9146,d03,2,-109,805,-29
9147,d03,2,-358,1003,-228
9148,d03,2,-601,366,700
9149,d03,2,-724,437,958
9150,d03,2,-748,275,1278
9151,d03,2,-739,157,1503
9152,d03,2,-636,1,1707
9153,d03,2,-413,-13,1766
9154,d03,2,-168,-271,1365
9155,d03,2,-244,52,556
9156,d03,2,-168,233,804
9157,d03,2,26,609,728
9158,d03,2,-157,1255,699
9159,d03,2,-848,1747,739
9160,d03,2,-1619,1525,623
9161,d03,2,-1831,1224,503
9162,d03,2,-1618,859,264
9163,d04,2,-1479,476,7
9164,d04,2,-1424,23,-166
9165,d04,2,-1035,-538,-31
9166,d04,2,-882,-572,50
9167,d04,2,-467,-239,356
9168,d04,2,-542,-231,571
9169,d04,2,-791,-239,511
9170,d04,2,-1076,139,778
9171,d04,2,-791,928,693
9172,d04,2,-120,881,718
9173,d04,2,-265,897,410
9174,d04,2,-472,689,641
9175,d04,2,-539,944,752
9176,d04,2,-581,1148,785
9177,d04,2,-593,1358,811
9178,d04,2,-593,1635,826
9179,d04,2,-731,1869,676
9180,d04,2,-998,1961,493
9181,d04,2,-1363,1862,330
9182,d04,2,-1693,1479,176
9183,d05,2,-1949,1033,327
9184,d05,2,-1742,195,689
9185,d05,2,-1584,8,430
9186,d05,2,-836,450,364
9187,d05,2,-482,673,165
9188,d05,2,-518,797,-67
9189,d05,2,-517,640,100
9190,d05,2,-412,206,618
9191,d05,2,-536,185,807
9192,d05,2,-407,323,911
9193,d05,2,-483,322,1079
9194,d05,2,-503,371,1054
9195,d05,2,-411,-153,1025
9196,d05,2,-421,-92,931
9197,d05,2,-412,29,727
9198,d05,2,-538,224,661
9199,d05,2,-587,439,551
9200,d05,2,-577,728,287
9201,d05,2,-632,1211,-191
9202,d05,2,-1355,859,-234
9203,d05,2,-928,123,129
9204,d06,2,-867,488,286
9205,d06,2,-819,638,405
9206,d06,2,-703,793,504
9207,d06,2,-590,1067,429
9208,d06,2,-536,1528,283
9209,d06,2,-945,1859,242
9210,d06,2,-1669,650,922
9211,d06,2,-1131,-219,1082
9212,d06,2,-753,-43,968
9213,d06,2,-644,4,938
9214,d06,2,-646,129,945
9215,d06,2,-742,131,989
9216,d06,2,-1126,23,878
9217,d06,2,-963,321,780
9218,d06,2,-925,555,748
9219,d06,2,-809,518,857
9220,d06,2,-681,670,751
9221,d06,2,-568,835,712
9222,d06,2,-473,980,703
9223,d06,2,-848,948,590
9224,d07,2,-859,707,543
9225,d07,2,-395,671,500
9226,d07,2,-165,718,373
9227,d07,2,-148,889,42
9228,d07,2,-694,886,127
9229,d07,2,-1020,329,582
9230,d07,2,-1135,339,575
9231,d07,2,-1243,253,666
9232,d07,2,-1407,137,814
9233,d07,2,-1494,-54,959
9234,d07,2,-1479,-302,1070
9235,d07,2,-1422,-512,1055
9236,d07,2,-1129,-624,1071
9237,d07,2,-653,-153,422
9238,d07,2,-860,750,-121
9239,d07,2,-939,997,-175
9240,d07,2,-855,870,469
9241,d07,2,-870,855,707
9242,d07,2,-788,869,782
9243,d07,2,-745,821,896
9244,d07,2,-680,747,1017
9245,d08,2,-688,640,1028
9246,d08,2,-705,719,863
9247,d08,2,-643,725,891
9248,d08,2,-725,768,797
9249,d08,2,-733,830,809
9250,d08,2,-752,888,828
9251,d08,2,-665,885,933
9252,d08,2,-550,857,833
9253,d08,2,-547,1078,640
9254,d08,2,-472,1274,457
9255,d08,2,-376,1433,250
9256,d08,2,-318,1525,117
9257,d08,2,-268,1535,49
9258,d08,2,-341,1479,41
9259,d08,2,-813,1050,156
9260,d08,2,-1668,33,512
9261,d08,2,-1836,-422,904
9262,d08,2,-2198,-728,1163
9263,d08,2,-1779,-801,1782
9264,d08,2,-299,295,2039
9265,d08,2,7,882,1668
9266,d09,2,68,1239,1332
9267,d09,2,-251,1660,605
9268,d09,2,-905,1582,630
9269,d09,2,-942,1611,354
9270,d09,2,-1036,1574,237
9271,d09,2,-1143,1558,197
9272,d09,2,-1433,995,512
9273,d09,2,-664,105,753
9274,d09,2,-824,-365,828
9275,d09,2,-651,-284,825
9276,d09,2,-473,-503,941
9277,d09,2,-48,-175,709
9278,d09,2,-605,224,751
9279,d09,2,-934,638,753
9280,d09,2,-1193,751,837
9281,d09,2,-1485,1017,755
9282,d09,2,-1875,1262,841
9283,d09,2,-2193,1278,911
9284,d09,2,-1204,609,1591
9285,d09,2,-385,627,1180
9286,d0a,2,-375,969,918
9287,d0a,2,146,909,984
9288,d0a,2,146,1147,1023
9289,d0a,2,-511,1435,734
9290,d0a,2,-1161,890,1288
9291,d0a,2,-552,815,1664
9292,d0a,2,-293,789,1558
9293,d0a,2,-596,1186,1027
9294,d0a,2,-1311,1210,465
9295,d0a,2,-1398,1045,475
9296,d0a,2,-711,457,962
9297,d0a,2,-573,414,1147
9298,d0a,2,-372,414,1188
9299,d0a,2,-128,663,837
9300,d0a,2,-401,794,567
9301,d0a,2,-920,516,877
9302,d0a,2,-1442,836,624
9303,d0a,2,-1581,717,896
9304,d0a,2,-1103,420,897
9305,d0a,2,-484,1008,294
9306,d0a,2,-522,624,721
9307,d0b,2,-952,403,852
9308,d0b,2,-965,676,737
9309,d0b,2,-1551,840,746
9310,d0b,2,-1491,572,1247
9311,d0b,2,-263,640,1195
9312,d0b,2,-529,1240,291
9313,d0b,2,-856,1212,59
9314,d0b,2,-505,233,684
9315,d0b,2,-814,-11,681
9316,d0b,2,-872,-151,819
9317,d0b,2,-757,-372,1010
9318,d0b,2,-238,-206,945
9319,d0b,2,-582,463,795
9320,d0b,2,-718,761,854
9321,d0b,2,-904,882,927
9322,d0b,2,-1063,722,1086
9323,d0b,2,-978,508,1306
9324,d0b,2,-727,638,1438
9325,d0b,2,-641,1404,687
9326,d0b,2,-434,481,1013
9327,d0c,2,-1340,261,1288
9328,d0c,2,-1905,283,1060
9329,d0c,2,-1606,531,1066
9330,d0c,2,-884,846,880
9331,d0c,2,-784,897,822
9332,d0c,2,-784,902,887
9333,d0c,2,-607,998,828
9334,d0c,2,-483,1058,843
9335,d0c,2,-560,1087,912
9336,d0c,2,-552,977,905
9337,d0c,2,-609,602,972
9338,d0c,2,-853,609,879
9339,d0c,2,-1065,574,888
9340,d0c,2,-1225,453,945
9341,d0c,2,-1345,276,1067
9342,d0c,2,-1317,11,1254
9343,d0c,2,-1182,-244,1355
9344,d0c,2,-1317,-159,1299
9346,d0c,2,-1652,1440,1135
9347,d0c,2,-998,1624,1042
9348,d0c,2,-916,270,962
9349,d0d,2,-931,196,1710
9350,d0d,2,-905,-190,1805
9351,d0d,2,-473,-461,2016
9352,d0d,2,-488,293,2004
9353,d0d,2,-1725,987,1418
9354,d0d,2,-1657,1301,917
9355,d0d,2,-1145,654,588
9356,d0d,2,-1144,618,1284
9357,d0d,2,-1160,694,1150
9358,d0d,2,-1205,629,1102
9359,d0d,2,-1329,500,1130
9360,d0d,2,-1464,402,1213
9361,d0d,2,-1608,291,1300
9362,d0d,2,-1678,534,1340
9363,d0d,2,-1719,1167,1378
9364,d0d,2,-1821,1442,1400
9365,d0d,2,-1086,1055,1576
9366,d0d,2,-1179,371,1823
9367,d0d,2,-1865,375,1628
9368,d0d,2,-1649,986,931
9369,d0e,2,-920,1389,815
9370,d0e,2,-907,733,942
9371,d0e,2,-1144,770,1384
9372,d0e,2,-955,629,1300
9373,d0e,2,-764,724,1289
9374,d0e,2,-541,815,1165
9375,d0e,2,-705,746,1253
9376,d0e,2,-1051,612,1369
9377,d0e,2,-1445,374,1441
9378,d0e,2,-1651,106,1474
9379,d0e,2,-1558,-240,1569
9380,d0e,2,-1106,186,1738
9381,d0e,2,-858,1676,1230
9382,d0e,2,-795,839,362
9383,d0e,2,-979,806,857
9384,d0e,2,-899,825,1226
9385,d0e,2,-668,740,1456
9386,d0e,2,-497,936,1563
9387,d0e,2,-745,1091,1398
9388,d0e,2,-1117,679,1270
9389,d0e,2,-1138,482,1293
9390,d0f,2,-1097,327,1429
9391,d0f,2,-1122,225,1584
9392,d0f,2,-1670,495,1546
9393,d0f,2,-964,864,1358
9394,d0f,2,-521,755,1073
9395,d0f,2,-463,1061,1432
9396,d0f,2,-528,1231,1433
9397,d0f,2,-1025,842,1371
9398,d0f,2,-1502,710,1302
9399,d0f,2,-1747,700,866
9400,d0f,2,-1825,581,651
9401,d0f,2,-1580,1091,644
9402,d0f,2,-766,729,344
9403,d0f,2,-678,532,1013
9404,d0f,2,-696,823,978
9405,d0f,2,-917,398,1065
9406,d0f,2,-951,381,1256
9407,d0f,2,-899,598,1340
9408,d0f,2,-902,595,1370
9409,d0f,2,-1088,467,1463
9410,d0f,2,-1255,488,1357
9411,d10,2,-1149,868,1103
9412,d10,2,-1165,1021,948
9413,d10,2,-1115,1007,882
9414,d10,2,-721,1085,989
9415,d10,2,-723,695,1172
9416,d10,2,-1087,760,1154
9417,d10,2,-1232,1049,892
9418,d10,2,-1510,1187,772
9419,d10,2,-1353,512,702
9420,d10,2,-1534,-404,980
9421,d10,2,-998,-256,1205
9422,d10,2,-273,995,1286
9423,d10,2,-115,1006,922
9424,d10,2,-569,604,902
9425,d10,2,-1113,225,1206
9426,d10,2,-988,454,1384
9427,d10,2,-1082,564,1146
9428,d10,2,-1229,521,851
9429,d10,2,-1186,336,954
9430,d10,2,-978,518,1099
9431,d11,2,-691,795,1186
9432,d11,2,-670,718,1059
9433,d11,2,-611,944,1197
9434,d11,2,-821,1036,1091
9435,d11,2,-1105,588,1045
9436,d11,2,-1443,544,1298
9437,d11,2,-961,385,1289
9438,d11,2,-977,47,1202
9439,d11,2,-1356,451,1468
9440,d11,2,-1403,830,1141
9441,d11,2,-1438,884,1208
9442,d11,2,-1637,687,1393
9443,d11,2,-1441,549,1467
9444,d11,2,-786,1424,1361
9445,d11,2,-322,1879,820
9446,d11,2,-812,575,379
9447,d11,2,-1153,550,1065
9448,d11,2,-945,400,1162
9449,d11,2,-1188,370,1431
9450,d11,2,-1226,569,1346
9451,d11,2,-1300,395,1254
9452,d12,2,-860,522,1298
9453,d12,2,-866,607,1230
9454,d12,2,-1162,750,1107
9455,d12,2,-988,884,966
9456,d12,2,-907,821,1058
9457,d12,2,-898,723,1200
9458,d12,2,-975,743,1345
9459,d12,2,-1013,801,1359
9460,d12,2,-1048,881,1332
9461,d12,2,-1203,720,1334
9462,d12,2,-1041,837,1465
9463,d12,2,-1078,1328,1391
9464,d12,2,-936,1633,772
9465,d12,2,-786,886,547
9466,d12,2,-1054,82,1316
9467,d12,2,-1052,128,1610
9468,d12,2,-1193,901,1543
9469,d12,2,-734,1802,738
9470,d12,2,-886,2147,587
9471,d12,2,-1945,1133,459
9472,d13,2,-1307,217,579
9473,d13,2,-1141,-147,1162
9474,d13,2,-704,-202,1420
9475,d13,2,-781,4,1402
9476,d13,2,-305,926,1052
9477,d13,2,-380,535,362
9478,d13,2,-333,676,816
9479,d13,2,-823,581,590
9480,d13,2,-1276,213,726
9481,d13,2,-1288,176,1040
9482,d13,2,-1119,229,1038
9483,d13,2,-1379,448,972
9484,d13,2,-1074,640,645
9485,d13,2,-416,776,173
9486,d13,2,-368,599,-127
9487,d13,2,-680,654,214
9488,d13,2,-732,805,331
9489,d13,2,-676,908,463
9490,d13,2,-573,1141,653
9491,d13,2,-1076,950,568
9492,d13,2,-948,469,736
9493,d14,2,-595,346,1127
9494,d14,2,-467,612,1248
9495,d14,2,-541,707,885
9496,d14,2,-582,692,657
9497,d14,2,-551,734,704
9498,d14,2,-491,782,703
9499,d14,2,-428,836,692
9500,d14,2,-390,953,718
9501,d14,2,-444,1177,775
9502,d14,2,-846,1258,904
9503,d14,2,-798,768,1016
9504,d14,2,-1142,32,1074
9505,d14,2,-1177,-75,1121
9506,d14,2,-889,90,1253
9507,d14,2,-178,526,1337
9508,d14,2,-190,1021,943
9509,d14,2,-291,992,478
9510,d14,2,-401,1068,337
9511,d14,2,-804,1071,122
9512,d14,2,-1273,944,376
9513,d15,2,-1571,363,744
9514,d15,2,-1822,-87,1133
9515,d15,2,-1985,-200,1079
9516,d15,2,-1991,-434,922
9517,d15,2,-1440,-455,1076
9518,d15,2,-976,-340,1358
9519,d15,2,-553,758,1377
9520,d15,2,-563,715,242
9521,d15,2,-1018,549,861
9522,d15,2,-1058,847,882
9523,d15,2,-1134,953,696
9524,d15,2,-1275,1013,664
9525,d15,2,-1367,1060,667
9526,d15,2,-1418,1176,658
9527,d15,2,-1226,1078,547
9528,d15,2,113,636,773
9529,d15,2,-97,342,882
9530,d15,2,311,361,997
9531,d15,2,327,326,922
9532,d15,2,200,377,727
9533,d15,2,-714,730,105
9534,d16,2,-1268,976,788
9535,d16,2,-1446,1243,1068
9536,d16,2,-1572,1406,1014
9537,d16,2,-1592,1245,1012
9538,d16,2,-1029,879,1245
9539,d16,2,-342,670,1643
9540,d16,2,-166,758,1684
9541,d16,2,-581,934,1245
9542,d16,2,-707,946,899
9543,d16,2,-740,980,1128
9544,d16,2,-669,981,1299
9545,d16,2,-588,809,1456
9546,d16,2,-712,709,1609
9547,d16,2,-986,953,1326
9548,d16,2,-1162,1124,906
9549,d16,2,-974,1348,516
9550,d16,2,-916,976,306
9551,d16,2,-1413,553,972
9552,d16,2,-1330,300,1343
9553,d16,2,-687,687,1786
9554,d16,2,-229,1042,1516
9555,d17,2,-191,1081,1002
9556,d17,2,-558,1284,797
9557,d17,2,-759,1503,493
9558,d17,2,-1106,1517,4
9559,d17,2,-1455,1001,-284
9560,d17,2,-980,781,48
9561,d17,2,-662,525,484
9562,d17,2,-472,186,798
9563,d17,2,-371,-321,1010
9564,d17,2,-513,-150,1156
9565,d17,2,-368,-354,969
9566,d17,2,-908,406,1018
9567,d17,2,-830,590,666
9568,d17,2,-816,605,637
9569,d17,2,-745,620,752
9570,d17,2,-691,704,877
9571,d17,2,-678,807,931
9572,d17,2,-585,948,964
9573,d17,2,-535,1108,902
9574,d17,2,-450,1196,788
9575,d18,2,-434,1404,686
9576,d18,2,-687,1627,543
9577,d18,2,-842,1568,557
9578,d18,2,-520,1450,771
9579,d18,2,-879,838,859
9580,d18,2,-926,1136,696
9581,d18,2,-816,980,635
9582,d18,2,-756,797,839
9583,d18,2,-693,805,966
9584,d18,2,-576,692,1081
9585,d18,2,-417,423,1275
9586,d18,2,-130,58,1479
9587,d18,2,49,503,1565
9588,d18,2,-986,483,857
9589,d18,2,-1240,609,1143
9590,d18,2,-687,988,1130
9591,d18,2,-445,1216,788
9592,d18,2,-556,518,493
9593,d18,2,-825,683,939
9594,d18,2,-933,656,745
9595,d18,2,-974,776,757
9596,d19,2,-1008,1021,708
9597,d19,2,-966,1160,625
9598,d19,2,-946,1603,394
9599,d19,2,-1310,1192,-10
9600,d19,2,-726,865,680
9601,d19,2,24,805,912
9602,d19,2,377,664,1015
9603,d19,2,412,938,1243
9604,d19,2,333,1284,1155
9605,d19,2,112,1699,823
9606,d19,2,-214,1348,515
9607,d19,2,-906,538,807
9608,d19,2,-1152,810,1362
9609,d19,2,-1193,505,1384
9610,d19,2,-1084,102,1578
9611,d19,2,-1286,487,1562
9612,d19,2,-1353,718,1193
9613,d19,2,-1013,778,1179
9614,d19,2,-1076,863,1269
9615,d19,2,-1133,783,1112
9616,d1a,2,-1267,638,1064
9617,d1a,2,-1385,740,827
9618,d1a,2,-1653,788,586
9619,d1a,2,-1686,764,513
9620,d1a,2,-1036,1394,581
9621,d1a,2,-632,1406,-48
9622,d1a,2,-970,1247,102
9623,d1a,2,-987,943,717
9624,d1a,2,-585,772,1047
9625,d1a,2,-534,538,1241
9626,d1a,2,-648,554,1540
9627,d1a,2,-358,439,1586
9628,d1a,2,-487,429,1399
9629,d1a,2,-896,315,1074
9630,d1a,2,-1479,-290,1015
9631,d1a,2,-1783,-391,868
9632,d1a,2,-1340,-378,978
9633,d1a,2,-1032,915,990
9634,d1a,2,-820,886,31
9635,d1a,2,-980,871,244
9636,d1a,2,-927,821,281
9637,d1b,2,-926,798,399
9638,d1b,2,-919,742,507
9639,d1b,2,-905,778,651
9640,d1b,2,-881,946,683
9641,d1b,2,-871,1133,635
9642,d1b,2,-908,1230,607
9643,d1b,2,-1184,1132,613
9644,d1b,2,-1122,750,650
9645,d1b,2,-590,439,717
9646,d1b,2,-648,140,1000
9647,d1b,2,-753,18,1031
9648,d1b,2,-706,21,960
9649,d1b,2,-653,123,948
9650,d1b,2,-651,221,971
9651,d1b,2,-665,219,1092
9652,d1b,2,-1054,112,1279
9653,d1b,2,-1597,387,1339
9654,d1b,2,-1195,929,1112
9655,d1b,2,-827,1768,846
9656,d1b,2,-1099,402,-74
9657,d1c,2,-884,593,1230
9658,d1c,2,-1160,657,1126
9659,d1c,2,-1269,576,702
9660,d1c,2,-1313,553,503
9661,d1c,2,-1411,513,577
9662,d1c,2,-1247,542,512
9663,d1c,2,-1055,702,725
9664,d1c,2,-909,956,774
9665,d1c,2,-873,1096,755
9666,d1c,2,-1017,1166,649
9667,d1c,2,-1346,979,626
9668,d1c,2,-982,955,443
9669,d1c,2,-429,-743,249
9670,d1c,2,-460,-494,848
9671,d1c,2,-389,-585,1090
9672,d1c,2,-835,1092,1409
9673,d1c,2,-895,1182,817
9674,d1c,2,-822,938,849
9675,d1c,2,-730,733,1018
9676,d1c,2,-512,562,1038
9677,d1c,2,-654,458,1004
9678,d1d,2,-845,662,1118
9679,d1d,2,-1085,756,1147
9680,d1d,2,-1287,893,1207
9681,d1d,2,-1210,931,1245
9682,d1d,2,-1384,1216,1225
9683,d1d,2,-1504,1324,887
9684,d1d,2,-1568,1026,971
9685,d1d,2,-1527,591,1222
9686,d1d,2,-701,980,1515
9687,d1d,2,-122,790,691
9688,d1d,2,-94,855,747
9689,d1d,2,-422,605,751
9690,d1d,2,-491,433,1092
9691,d1d,2,-625,173,1100
9692,d1d,2,-919,91,1220
9693,d1d,2,-1158,-32,1323
9694,d1d,2,-1160,119,1365
9695,d1d,2,-980,364,1282
9696,d1d,2,-749,486,1325
9697,d1d,2,-630,1015,1475
9698,d1d,2,-1169,1274,1167
9699,d1e,2,-1404,870,192
9700,d1e,2,-1551,312,286
9701,d1e,2,-1468,174,455
9702,d1e,2,-1297,487,709
9703,d1e,2,-321,421,577
9704,d1e,2,149,163,1156
9705,d1e,2,-1119,446,1326
9706,d1e,2,-1354,898,1016
9707,d1e,2,-1605,965,735
9708,d1e,2,-1929,1138,741
9709,d1e,2,-1579,1253,871
9710,d1e,2,-229,124,771
9711,d1e,2,-569,202,1155
9712,d1e,2,-438,435,972
9713,d1e,2,-323,626,921
9714,d1e,2,-591,594,748
9715,d1e,2,-837,661,927
9716,d1e,2,-961,760,1020
9717,d1e,2,-1055,761,1073
9718,d1e,2,-1111,898,1098
9719,d1f,2,-1039,1120,1003
9720,d1f,2,-998,1167,1042
9721,d1f,2,-898,904,1231
9722,d1f,2,-1211,551,1557
9723,d1f,2,-1313,1068,1219
9724,d1f,2,-1578,1205,753
9725,d1f,2,-1766,1384,590
9726,d1f,2,-721,667,592
9727,d1f,2,-776,474,1044
9728,d1f,2,-621,444,1128
9729,d1f,2,-516,368,1200
9730,d1f,2,-453,240,1326
9731,d1f,2,-732,38,1459
9732,d1f,2,-1245,695,1407
9733,d1f,2,-1357,740,538
9734,d1f,2,-1421,494,546
9735,d1f,2,-1068,557,761
9736,d1f,2,-652,669,803
9737,d1f,2,-429,660,886
9738,d1f,2,-1057,157,843
9739,d1f,2,-1058,143,998
9740,d20,2,-1008,52,1142
9741,d20,2,-908,297,1124
9742,d20,2,-984,470,958
9743,d20,2,-1148,409,959
9744,d20,2,-1057,758,1085
9745,d20,2,-978,1141,676
9746,d20,2,-1236,1134,118
9747,d20,2,-1336,777,136
9748,d20,2,-1247,366,691
9749,d20,2,-1237,504,1013
9750,d20,2,-1010,842,801
9751,d20,2,-809,964,782
9752,d20,2,-915,805,906
9753,d20,2,-1024,703,1123
9754,d20,2,-803,587,1137
9755,d20,2,-758,349,1063
9756,d20,2,-897,124,1149
9757,d20,2,-797,221,1313
9758,d20,2,-668,466,1309
9759,d20,2,-543,446,1115
9760,d21,2,-1059,649,1117
9761,d21,2,-1204,1324,958
9762,d21,2,-1064,1744,676
9763,d21,2,-836,1975,596
9764,d21,2,-1318,1399,688
9765,d21,2,-1111,1160,939
9766,d21,2,-1239,875,730
9767,d21,2,-1273,930,780
9768,d21,2,-1261,930,679
9769,d21,2,-1145,1020,626
9770,d21,2,-880,984,650
9771,d21,2,-532,878,893
9772,d21,2,-257,685,1123
9773,d21,2,-92,681,1259
9774,d21,2,39,769,1305
9775,d21,2,-215,887,1157
9776,d21,2,-1156,535,1131
9777,d21,2,-951,1621,1184
9778,d21,2,-1471,1386,635
9779,d21,2,-1589,629,948
9780,d21,2,-1264,-12,1106
9781,d22,2,-1104,-234,1217
9782,d22,2,-942,306,1012
9783,d22,2,-977,755,718
9784,d22,2,-1187,1081,560
9785,d22,2,-1556,1424,565
9786,d22,2,-1481,1612,692
9787,d22,2,-765,1222,831
9788,d22,2,-985,344,1236
9789,d22,2,-21846,21845,1458
9790,d22,2,-1128,320,1078
9791,d22,2,-1041,540,881
9792,d22,2,-1176,568,749
9793,d22,2,-1335,584,768
9794,d22,2,-1403,535,849
9795,d22,2,-1210,399,986
9796,d22,2,-1206,746,733
9797,d22,2,-1215,1146,595
9798,d22,2,-725,1097,706
9799,d22,2,-766,923,744
9800,d22,2,-489,1009,579
9801,d23,2,-538,1005,651
9802,d23,2,-653,1041,761
9803,d23,2,-895,930,963
9804,d23,2,-1027,796,1131
9805,d23,2,-1049,618,1323
9806,d23,2,-972,526,1478
9807,d23,2,-833,525,1366
9808,d23,2,-854,613,947
9809,d23,2,-1231,834,730
9810,d23,2,-1558,921,617
9811,d23,2,-1833,1217,-71
9812,d23,2,-1927,1060,459
9813,d23,2,-494,776,1430
9814,d23,2,-486,745,1462
9815,d23,2,-159,948,1337
9816,d23,2,181,1116,622
9817,d23,2,-826,798,689
9818,d23,2,-1647,910,23
9819,d23,2,-1165,1066,981
9820,d23,2,-1285,1034,1121
9821,d23,2,-1167,887,1583
9822,d24,2,-1013,908,1388
9823,d24,2,-1497,762,1008
9824,d24,2,-1434,1061,872
9825,d24,2,-1247,772,1001
9826,d24,2,-1031,810,955
9827,d24,2,-678,819,876
9828,d24,2,-681,830,854
9829,d24,2,-857,740,1026
9830,d24,2,-1112,591,1148
9831,d24,2,-1308,420,1305
9832,d24,2,-1343,211,1571
9833,d24,2,-838,387,1631
9834,d24,2,-719,1217,793
9835,d24,2,-601,1857,253
9836,d24,2,-749,1537,108
9837,d24,2,-425,1121,207
9838,d24,2,-434,733,568
9839,d24,2,-484,695,671
9840,d24,2,-652,728,748
9841,d24,2,-742,778,826
9842,d24,2,-763,843,923
9843,d25,2,-721,956,936
9844,d25,2,-566,1111,757
9845,d25,2,-566,1303,390
9846,d25,2,-1096,1277,320
9847,d25,2,-843,365,1040
9848,d25,2,-1258,182,1064
9849,d25,2,-1323,23,1054
9850,d25,2,-1021,-296,1024
9851,d25,2,-1092,468,137
9852,d25,2,-1393,905,-5
9853,d25,2,-810,922,480
9854,d25,2,-774,915,518
9855,d25,2,-826,948,404
9856,d25,2,-972,875,426
9857,d25,2,-1133,857,461
9858,d25,2,-1215,781,629
9859,d25,2,-1139,760,839
9860,d25,2,-999,744,1084
9861,d25,2,-827,841,1204
9862,d25,2,-810,1096,1070
9863,d26,2,-1158,1111,1052
9864,d26,2,-1428,905,1254
9865,d26,2,-580,607,1057
9866,d26,2,-343,579,713
9867,d26,2,-585,711,651
9868,d26,2,-790,557,851
9869,d26,2,-972,588,809
9870,d26,2,-832,718,830
9871,d26,2,-794,897,816
9872,d26,2,-892,1151,616
9873,d26,2,-1063,1093,627
9874,d26,2,-824,1002,757
9875,d26,2,-564,812,1075
9876,d26,2,-372,656,1291
9877,d26,2,-407,950,1051
9878,d26,2,-820,1282,534
9879,d26,2,-813,1235,562
9880,d26,2,-1673,-97,642
9881,d26,2,-1987,307,342
9882,d26,2,-2221,-101,655
9883,d26,2,-1582,330,713
9884,d27,2,-190,1608,701
9885,d27,2,-309,1199,955
9886,d27,2,-651,1521,577
9887,d27,2,-1097,907,895
9888,d27,2,-994,732,1057
9889,d27,2,-923,329,1343
9890,d27,2,-796,387,1551
9891,d27,2,-651,544,1650
9892,d27,2,-497,1000,1528
9893,d27,2,-733,1365,1224
9894,d27,2,-1289,1266,875
9895,d27,2,-1309,1392,170
9896,d27,2,-1592,993,492
9897,d27,2,-1370,846,900
9898,d27,2,-802,941,1206
9899,d27,2,-572,966,1270
9900,d27,2,-741,980,1184
9901,d27,2,-1050,971,1179
9902,d27,2,-1088,978,951
9903,d28,2,-1085,926,894
9904,d28,2,-1105,1189,546
9905,d28,2,-955,1490,207
9906,d28,2,-108,867,626
9907,d28,2,-173,156,969
9908,d28,2,-758,-189,1105
9909,d28,2,-1248,357,453
9910,d28,2,-650,407,694
9911,d28,2,-621,578,367
9912,d28,2,-920,538,335
9913,d28,2,-1048,473,422
9914,d28,2,-878,458,486
9915,d28,2,-856,526,512
9916,d28,2,-900,585,501
9917,d28,2,-885,636,591
9918,d28,2,-801,714,671
9919,d28,2,-746,827,764
9920,d28,2,-800,959,792
9921,d28,2,-904,1153,812
9922,d28,2,-1168,1286,851
9923,d28,2,-1410,940,1111
9924,d29,2,-1098,216,1496
9925,d29,2,-869,328,1475
9926,d29,2,-1026,753,1355
9927,d29,2,-1669,1091,998
9928,d29,2,-1606,1688,478
9929,d29,2,-753,874,1082
9930,d29,2,-654,751,1191
9931,d29,2,-1049,701,1118
9932,d29,2,-1077,579,1070
9933,d29,2,-1102,165,1237
9934,d29,2,-851,209,1162
9935,d29,2,-774,472,1002
9936,d29,2,-710,794,813
9937,d29,2,-684,1068,517
9938,d29,2,-656,1362,278
9939,d29,2,-882,1431,258
9940,d29,2,-1073,1337,274
9941,d29,2,-1075,1386,299
9942,d29,2,-907,1487,390
9943,d29,2,-484,1603,403
9944,d2a,2,-499,90,1287
9945,d2a,2,-918,55,1304
9946,d2a,2,-910,224,1271
9947,d2a,2,-994,672,879
9948,d2a,2,-815,1371,201
9949,d2a,2,-747,1558,-44
9950,d2a,2,-826,725,907
9951,d2a,2,-1130,474,969
9952,d2a,2,-1382,31,1221
9953,d2a,2,-1195,-343,1482
9954,d2a,2,-1313,344,683
9955,d2a,2,-701,897,839
9956,d2a,2,-821,1137,676
9957,d2a,2,-835,1036,719
9958,d2a,2,-892,942,655
9959,d2a,2,-1004,810,684
9960,d2a,2,-1103,675,843
9961,d2a,2,-1247,632,948
9962,d2a,2,-1238,545,1055
9963,d2a,2,-1008,581,1070
9964,d2a,2,-974,811,1098
9965,d2b,2,-880,1028,1123
9966,d2b,2,-705,1012,1071
9967,d2b,2,-951,728,1116
9968,d2b,2,-1220,1056,751
9969,d2b,2,-1361,1297,426
9970,d2b,2,-1414,1372,246
9971,d2b,2,-1307,1389,145
9972,d2b,2,-1096,1531,-16
9973,d2b,2,-751,556,1009
9974,d2b,2,-1040,254,1187
9975,d2b,2,-786,258,1282
9976,d2b,2,-474,412,1202
9977,d2b,2,-77,509,991
9978,d2b,2,-480,496,635
9979,d2b,2,-876,644,403
9980,d2b,2,-936,799,411
9981,d2b,2,-893,801,507
9982,d2b,2,-740,711,599
9983,d2b,2,-721,567,646
9984,d2b,2,-703,329,808
9985,d2c,2,-692,299,835
9986,d2c,2,-749,598,778
9987,d2c,2,-976,793,748
